name,station_code,region,type,station_id,group_id,observations_url,forecast_url,forecast_chart_url,info_url,data_url,latitude,longitude,elevation,description,established,municipality,provider
Végeirsstaðir í Fnjóskadal,vegei,NA.land,sj,3477,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=3477,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=3477,https://www.vedur.is/vedur/spar/sparit/#m1=3477,https://www.vedur.is/vedur/stodvar/?s=vegei,https://www.vedur.is/,65.817,-17.8857,130.3000030517578,"65°49.018', 17°53.142' (65,817, 17,8857)",,,Veðurstofa Íslands
Víkurgerði,vikge,Austf,sj,35985,26,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=26&station=35985,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=26&station=35985,https://www.vedur.is/vedur/spar/sparit/#m1=35985,https://www.vedur.is/vedur/stodvar/?s=vikge,https://www.vedur.is/,64.8956,-13.8547,40.0,"64°53.737', 13°51.282' (64,8956, 13,8547)",,,Vegagerðin
Víkurskarð,viksk,NA.land,sj,33576,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=33576,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=33576,https://www.vedur.is/vedur/spar/sparit/#m1=33576,https://www.vedur.is/vedur/stodvar/?s=viksk,https://www.vedur.is/,65.814,-17.9912,325.0,"65°48.840', 17°59.472' (65,814, 17,9912)",,,Vegagerðin
Vopnafjarðarheiði,vopfh,A.land,sj,34348,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=34348,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=34348,https://www.vedur.is/vedur/spar/sparit/#m1=34348,https://www.vedur.is/vedur/stodvar/?s=vopfh,https://www.vedur.is/,65.5947,-15.3158,440.0,"65°35.679', 15°18.947' (65,5947, 15,3158)",,,Vegagerðin
Þeistareykir,teist,NA.land,sj,4500,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=4500,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=115&station=4500,https://www.vedur.is/vedur/spar/sparit/#m1=4500,https://www.vedur.is/vedur/stodvar/?s=teist,https://www.vedur.is/,65.911,-16.9762,311.0,"65°54.662', 16°58.574' (65,911, 16,9762)",,,Landsvirkjun
Þingvellir,tingv,S.land,sj,1596,11,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=11&station=1596,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=11&station=1596,https://www.vedur.is/vedur/spar/sparit/#m1=1596,https://www.vedur.is/vedur/stodvar/?s=tingv,https://www.vedur.is/,64.2807,-21.0875,110.0,"64°16.842', 21°05.252' (64,2807, 21,0875)",,,Veðurstofa Íslands
Þjórsárbrú,tjors,S.land,sj,36308,20,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=20&station=36308,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=20&station=36308,https://www.vedur.is/vedur/spar/sparit/#m1=36308,https://www.vedur.is/vedur/stodvar/?s=tjors,https://www.vedur.is/,63.9306,-20.6653,49.0,"63°55.837', 20°39.918' (63,9306, 20,6653)",,,Vegagerðin
Þórudalur,thord,Austf,sj,5965,116,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=116&station=5965,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=116&station=5965,https://www.vedur.is/vedur/spar/sparit/#m1=5965,https://www.vedur.is/vedur/stodvar/?s=thord,https://www.vedur.is/,65.0364,-14.5711,300.0,"65°02.182', 14°34.266' (65,0364, 14,5711)",,,Veðurstofa Íslands
Þrengsli,treng,S.land,sj,31387,28,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=28&station=31387,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=28&station=31387,https://www.vedur.is/vedur/spar/sparit/#m1=31387,https://www.vedur.is/vedur/stodvar/?s=treng,https://www.vedur.is/,63.9876,-21.4633,260.0,"63°59.254', 21°27.797' (63,9876, 21,4633)",,,Vegagerðin
Þröskuldar,thros,Breiðafj,sj,32377,22,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=22&station=32377,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=22&station=32377,https://www.vedur.is/vedur/spar/sparit/#m1=32377,https://www.vedur.is/vedur/stodvar/?s=thros,https://www.vedur.is/,65.5524,-21.833,370.0,"65°33.145', 21°49.981' (65,5524, 21,833)",,,Vegagerðin
Þúfuver,tuver,Miðhá,sj,6760,62,https://www.vedur.is/vedur/athuganir/kort/midhalendid/#group=62&station=6760,https://www.vedur.is/vedur/spar/stadaspar/midhalendid/#group=62&station=6760,https://www.vedur.is/vedur/spar/sparit/#m1=6760,https://www.vedur.is/vedur/stodvar/?s=tuver,https://www.vedur.is/,64.5818,-18.5976,620.0,"64°34.908', 18°35.856' (64,5818, 18,5976)",,,Landsvirkjun
Þverárfjall,tvera,Str.& NV,sj,33424,23,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=23&station=33424,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=23&station=33424,https://www.vedur.is/vedur/spar/sparit/#m1=33424,https://www.vedur.is/vedur/stodvar/?s=tvera,https://www.vedur.is/,65.7801,-20.0186,330.0,"65°46.803', 20°01.113' (65,7801, 20,0186)",,,Vegagerðin
Þverfjall,tverf,Vestf,sj,2636,1301,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1301&station=2636,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/djupid/#group=1301&station=2636,https://www.vedur.is/vedur/spar/sparit/#m1=2636,https://www.vedur.is/vedur/stodvar/?s=tverf,https://www.vedur.is/,66.0444,-23.3074,741.0,"66°02.666', 23°18.447' (66,0444, 23,3074)",,,Veðurstofa Íslands
Þverfjall II,tverv,Vestf,sj,7636,113,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=113&station=7636,,,https://www.vedur.is/vedur/stodvar/?s=tverv,https://www.vedur.is/,66.0448,-23.3076,742.7000122070312,"66°02.686', 23°18.458' (66,0448, 23,3076)",,,Veðurstofa Íslands
Þykkvibær,opart,S.land,sj,6208,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=6208,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=6208,https://www.vedur.is/vedur/spar/sparit/#m1=6208,https://www.vedur.is/vedur/stodvar/?s=opart,https://www.vedur.is/,63.7477,-20.6182,10.0,"63°44.865', 20°37.089' (63,7477, 20,6182)",,,Veðurstofa Íslands
Þyrill,tyril,Faxafl,sj,1685,20,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=20&station=1685,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=20&station=1685,https://www.vedur.is/vedur/spar/sparit/#m1=1685,https://www.vedur.is/vedur/stodvar/?s=tyril,https://www.vedur.is/,64.3877,-21.4169,61.5,"64°23.264', 21°25.013' (64,3877, 21,4169)",,,Veðurstofa Íslands
Æðey,aedey,Vestf,sj,2655,13,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=13&station=2655,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=13&station=2655,https://www.vedur.is/vedur/spar/sparit/#m1=2655,https://www.vedur.is/vedur/stodvar/?s=aedey,https://www.vedur.is/,66.1006,-22.6594,21.0,"66°06.039', 22°39.562' (66,1006, 22,6594)",,,Veðurstofa Íslands
Ögur,oguri,Vestf,sj,32654,1301,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1301&station=32654,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/djupid/#group=1301&station=32654,https://www.vedur.is/vedur/spar/sparit/#m1=32654,https://www.vedur.is/vedur/stodvar/?s=oguri,https://www.vedur.is/,66.0449,-22.6817,40.0,"66°02.693', 22°40.902' (66,0449, 22,6817)",,,Vegagerðin
Ölkelduháls,olkel,Faxafl,sj,1493,111,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=111&station=1493,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=111&station=1493,https://www.vedur.is/vedur/spar/sparit/#m1=1493,https://www.vedur.is/vedur/stodvar/?s=olkel,https://www.vedur.is/,64.0553,-21.2532,360.0,"64°03.317', 21°15.190' (64,0553, 21,2532)",,,Veðurstofa Íslands
Önundarhorn,onund,S.land,sj,6134,119,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=119&station=6134,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=119&station=6134,https://www.vedur.is/vedur/spar/sparit/#m1=6134,https://www.vedur.is/vedur/stodvar/?s=onund,https://www.vedur.is/,63.5242,-19.6357,12.0,"63°31.450', 19°38.140' (63,5242, 19,6357)",,,Veðurstofa Íslands
Öræfi,orafi,SA.land,sj,35305,118,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=118&station=35305,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=118&station=35305,https://www.vedur.is/vedur/spar/sparit/#m1=35305,https://www.vedur.is/vedur/stodvar/?s=orafi,https://www.vedur.is/,63.9387,-16.7959,75.0,"63°56.321', 16°47.751' (63,9387, 16,7959)",,,Vegagerðin
Öxi,oxixx,Austf,sj,35963,26,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=26&station=35963,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=26&station=35963,https://www.vedur.is/vedur/spar/sparit/#m1=35963,https://www.vedur.is/vedur/stodvar/?s=oxixx,https://www.vedur.is/,64.8257,-14.6573,531.0,"64°49.544', 14°39.439' (64,8257, 14,6573)",,,Vegagerðin
Öxnadalsheiði,oxnad,NA.land,sj,33357,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=33357,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=33357,https://www.vedur.is/vedur/spar/sparit/#m1=33357,https://www.vedur.is/vedur/stodvar/?s=oxnad,https://www.vedur.is/,65.4676,-18.6987,540.0,"65°28.057', 18°41.923' (65,4676, 18,6987)",,,Vegagerðin
